Date,Open,High,Low,Close,Adj Close,Volume
2020-10-12,286.950012,289.609985,286.679993,288.459991,284.632721,2534800
2020-10-13,287.660004,288.109985,286.019989,286.739990,282.935516,2430600
2020-10-14,287.220001,287.950012,284.579987,285.130005,281.346893,2264000
2020-10-15,282.029999,285.399994,281.660004,285.040009,281.258087,3128000
2020-10-16,286.239990,288.369995,285.890015,285.970001,282.291626,2409300
2020-10-19,286.640015,287.059998,281.279999,282.029999,278.402313,2837600
2020-10-20,283.160004,285.660004,282.250000,282.950012,279.310486,3339000
2020-10-21,282.540009,284.470001,281.829987,281.970001,278.343109,2907100
2020-10-22,282.100006,284.160004,280.299988,283.649994,280.001434,2324200
2020-10-23,284.450012,284.540009,281.510010,283.339996,279.695496,2161000
2020-10-26,280.140015,280.390015,273.700012,277.000000,273.436981,5140600
2020-10-27,276.950012,277.070007,274.600006,274.660004,271.127106,3029800
2020-10-28,269.000000,270.750000,265.019989,265.480011,262.065186,5815200
2020-10-29,265.130005,268.940002,262.809998,266.589996,263.160828,5479400
2020-10-30,265.029999,266.320007,261.410004,265.059998,261.650574,5271200
2020-11-02,268.899994,270.500000,266.929993,269.200012,265.737335,5062900
2020-11-03,272.660004,276.429993,272.200012,274.649994,271.117249,4343000
2020-11-04,275.899994,283.059998,275.559998,278.510010,274.927551,6766400
2020-11-05,282.290009,284.959991,282.070007,283.910004,280.258148,4316200
2020-11-06,283.950012,284.380005,281.890015,283.220001,279.577026,3078200
2020-11-09,298.609985,299.489990,291.390015,291.720001,287.967651,10839300
2020-11-10,293.299988,294.959991,291.399994,294.510010,290.721771,4354500
2020-11-11,296.070007,296.140015,292.929993,294.109985,290.326904,2910400
2020-11-12,292.220001,293.320007,289.190002,291.049988,287.306274,4361900
2020-11-13,292.970001,295.920013,292.420013,295.149994,291.353516,3090400
2020-11-16,299.279999,300.079987,297.570007,299.980011,296.121399,4615000
2020-11-17,297.309998,299.149994,295.600006,298.309998,294.472900,4049200
2020-11-18,299.200012,299.750000,294.760010,294.760010,290.968567,3566400
2020-11-19,294.059998,295.809998,292.899994,295.329987,291.531219,3266600
2020-11-20,294.220001,294.589996,292.200012,292.529999,289.406158,3090200
2020-11-23,294.260010,296.649994,293.480011,295.890015,292.730316,2855600
2020-11-24,298.940002,301.109985,298.299988,300.429993,297.221863,4022700
2020-11-25,299.950012,300.040009,298.049988,298.739990,295.549805,2629200
2020-11-27,299.440002,300.200012,298.170013,299.239990,296.044495,1518000
2020-11-30,297.519989,297.799988,294.750000,296.619995,293.452515,4159300
2020-12-01,299.730011,301.010010,298.179993,298.440002,295.253052,2841100
2020-12-02,297.100006,299.339996,296.350006,299.179993,295.985168,2481700
2020-12-03,299.380005,301.399994,299.049988,300.059998,296.855774,3140900
2020-12-04,300.739990,302.589996,300.600006,302.589996,299.358765,2747300
2020-12-07,301.769989,302.160004,300.000000,301.100006,297.884674,2589900
2020-12-08,300.010010,302.869995,299.980011,302.200012,298.972900,2205400
2020-12-09,303.220001,303.600006,299.970001,300.880005,297.667023,3074500
2020-12-10,299.989990,301.149994,299.200012,300.540009,297.330627,2413000
2020-12-11,299.429993,301.179993,298.679993,300.929993,297.716492,2454300
2020-12-14,303.019989,303.799988,299.000000,299.100006,295.906036,3646100
2020-12-15,300.950012,302.940002,299.480011,302.619995,299.388428,4211500
2020-12-16,302.540009,302.869995,301.320007,302.149994,298.923431,1977300
2020-12-17,303.220001,303.709991,302.850006,303.489990,300.249115,3002900
2020-12-18,303.070007,303.140015,300.230011,301.899994,299.255920,4442100
2020-12-21,298.790009,302.970001,297.420013,302.140015,299.493835,6340800
2020-12-22,301.839996,301.880005,299.859985,300.070007,297.441986,2698200
2020-12-23,301.200012,302.790009,301.140015,301.279999,298.641327,2714400
2020-12-24,301.660004,302.100006,300.929993,302.019989,299.374847,1955700
2020-12-28,303.690002,305.149994,303.350006,304.000000,301.337555,2382400
2020-12-29,305.429993,305.700012,302.640015,303.459991,300.802246,2319600
2020-12-30,304.109985,305.130005,303.859985,304.130005,301.466400,2081300
2020-12-31,304.000000,306.290009,303.350006,305.790009,303.111847,2797000
2021-01-04,306.589996,306.660004,298.739990,302.320007,299.672241,5106600
2021-01-05,301.929993,305.049988,301.380005,303.839996,301.178894,3355200
2021-01-06,303.750000,310.239990,303.059998,308.209991,305.510681,7290300
2021-01-07,309.720001,311.980011,309.059998,310.500000,307.780609,4107900
2021-01-08,311.250000,311.429993,307.989990,311.040009,308.315826,3234900
2021-01-11,308.489990,311.000000,308.420013,310.170013,307.453491,2811400
2021-01-12,310.179993,311.250000,308.910004,310.739990,308.018463,2290900
2021-01-13,310.630005,311.600006,309.920013,310.630005,307.909485,1854400
2021-01-14,311.589996,312.269989,309.890015,310.049988,307.334534,3232400
2021-01-15,308.010010,309.320007,306.029999,308.119995,305.547607,4009100
2021-01-19,310.359985,310.739990,308.600006,309.320007,306.737579,2781700
2021-01-20,310.429993,312.339996,309.940002,311.769989,309.167114,2398400
2021-01-21,312.010010,312.709991,311.200012,311.869995,309.266235,1930000
2021-01-22,309.859985,311.019989,309.089996,309.970001,307.382141,2049700
2021-01-25,308.989990,309.779999,305.619995,309.649994,307.064789,4546400
2021-01-26,310.540009,311.190002,309.209991,309.390015,306.806976,2256100
2021-01-27,306.540009,306.720001,302.100006,303.260010,300.728149,5743100
2021-01-28,304.980011,309.420013,304.829987,306.070007,303.514709,6392100
2021-01-29,303.920013,304.779999,298.589996,299.809998,297.306915,5929900
2021-02-01,302.279999,303.350006,300.140015,302.019989,299.498474,3138600
2021-02-02,304.540009,308.429993,304.519989,306.820007,304.258423,3090500
2021-02-03,306.100006,307.940002,305.179993,307.260010,304.694794,2087800
2021-02-04,307.850006,310.670013,307.769989,310.670013,308.076294,2638800
2021-02-05,312.359985,312.549988,310.869995,311.540009,308.939026,1955600
2021-02-08,312.700012,313.890015,312.410004,313.890015,311.269409,1690000
2021-02-09,313.260010,314.500000,312.570007,313.920013,311.299164,1798700
2021-02-10,315.170013,315.239990,312.299988,314.500000,311.874298,3048000
2021-02-11,315.089996,315.760010,312.799988,314.679993,312.052826,1937100
2021-02-12,314.279999,315.140015,313.829987,315.040009,312.409790,2479500
2021-02-16,316.329987,316.540009,314.869995,315.579987,312.945282,1836300
2021-02-17,314.690002,316.910004,313.869995,316.600006,313.956757,2007400
2021-02-18,314.750000,316.000000,313.380005,315.559998,312.925446,2609600
2021-02-19,315.609985,316.339996,314.579987,314.920013,312.886688,2314900
2021-02-22,312.899994,316.489990,312.769989,315.209991,313.174805,2978000
2021-02-23,314.769989,316.489990,311.600006,315.390015,313.353668,5723400
2021-02-24,314.679993,320.040009,314.179993,319.529999,317.466919,4290300
2021-02-25,319.709991,319.920013,312.959991,313.980011,311.952820,7648600
2021-02-26,314.420013,314.440002,308.779999,309.450012,307.452026,7925600
2021-03-01,313.480011,316.920013,313.450012,315.589996,313.552338,4749700
2021-03-02,315.720001,316.429993,314.010010,314.190002,312.161377,4075700
2021-03-03,313.940002,315.869995,312.829987,312.989990,310.969147,5148100
2021-03-04,313.190002,314.920013,305.679993,309.579987,307.581177,8577600
2021-03-05,312.500000,316.049988,307.899994,315.239990,313.204620,7016100
2021-03-08,316.750000,321.730011,315.829987,318.250000,316.195190,8230700
2021-03-09,319.470001,321.769989,318.440002,318.609985,316.552856,5829900
2021-03-10,320.529999,324.309998,320.470001,323.329987,321.242401,6472200
2021-03-11,324.709991,326.970001,323.829987,325.329987,323.229462,5745900
2021-03-12,325.670013,328.489990,325.500000,328.309998,326.190247,4257200
2021-03-15,329.179993,330.239990,326.809998,330.089996,327.958710,4456000
2021-03-16,329.850006,330.000000,328.320007,328.859985,326.736664,3270600
2021-03-17,329.209991,331.029999,328.380005,330.769989,328.634369,4338200
2021-03-18,330.299988,332.859985,328.769989,329.359985,327.233490,5376500
2021-03-19,328.089996,328.179993,324.980011,326.010010,324.566315,5628800
2021-03-22,325.549988,327.980011,325.029999,327.239990,325.790924,3807600
2021-03-23,326.320007,327.480011,323.440002,324.059998,322.624969,5068400
2021-03-24,325.279999,327.730011,324.079987,324.079987,322.644897,6099000
2021-03-25,322.709991,326.619995,320.619995,326.190002,324.745544,5557900
2021-03-26,327.600006,330.890015,326.679993,330.609985,329.145935,4956600
2021-03-29,329.290009,332.459991,328.899994,331.660004,330.191345,5200900
2021-03-30,331.049988,331.600006,329.779999,330.820007,329.355042,4568800
2021-03-31,330.609985,331.619995,329.940002,330.179993,328.717865,3763700
2021-04-01,330.779999,331.600006,329.720001,331.450012,329.982269,5936100
2021-04-05,333.940002,336.149994,333.910004,335.200012,333.715668,5632700
2021-04-06,334.690002,335.420013,333.779999,334.369995,332.889343,2987500
2021-04-07,334.140015,335.170013,333.440002,334.369995,332.889343,2658500
2021-04-08,334.299988,335.149994,333.429993,335.130005,333.645966,2665000
2021-04-09,335.720001,338.079987,335.359985,337.859985,336.363800,3034700
2021-04-12,337.260010,337.859985,336.649994,337.549988,336.055176,2951500
2021-04-13,336.630005,337.420013,335.489990,336.790009,335.298615,3391700
2021-04-14,336.809998,339.109985,336.739990,337.529999,336.035339,3966800
2021-04-15,338.829987,340.720001,338.829987,340.440002,338.932434,3881800
2021-04-16,341.730011,342.429993,340.980011,341.859985,340.458130,3748900
2021-04-19,341.070007,341.309998,339.649994,340.750000,339.352692,3222800
2021-04-20,339.399994,339.859985,336.750000,338.119995,336.733459,3762900
2021-04-21,337.630005,341.540009,337.559998,341.299988,339.900421,4191200
2021-04-22,341.119995,341.209991,337.089996,338.119995,336.733459,4962500
2021-04-23,337.750000,341.589996,337.130005,340.429993,339.034027,3613900
2021-04-26,341.149994,341.480011,339.390015,339.869995,338.476288,2090900
2021-04-27,339.600006,340.429993,338.700012,339.829987,338.436432,2732700
2021-04-28,339.230011,339.489990,338.059998,338.369995,336.982452,3025100
2021-04-29,339.890015,340.859985,337.369995,340.570007,339.173431,3688400
2021-04-30,338.920013,339.649994,337.850006,338.940002,337.550110,2909600
2021-05-03,340.790009,342.179993,340.549988,341.109985,339.711212,2698400
2021-05-04,339.989990,341.529999,337.619995,341.489990,340.089630,4478300
2021-05-05,342.250000,343.299988,340.369995,342.279999,340.876434,3506100
2021-05-06,342.929993,345.640015,341.910004,345.510010,344.093201,4276700
2021-05-07,345.170013,348.290009,344.809998,347.880005,346.453461,3526500
2021-05-10,349.260010,351.089996,347.589996,347.739990,346.314026,6092500
2021-05-11,344.989990,345.220001,340.890015,342.910004,341.503845,8396400
2021-05-12,341.549988,342.230011,335.709991,336.000000,334.622162,7034100
2021-05-13,336.299988,342.040009,336.269989,340.450012,339.053925,5741300
2021-05-14,342.309998,344.929993,341.880005,344.260010,342.848328,4677300
2021-05-17,343.329987,345.130005,342.040009,343.649994,342.240784,3262200
2021-05-18,343.850006,344.500000,340.869995,341.109985,339.711212,3462300
2021-05-19,337.559998,339.559998,335.200012,339.440002,338.048065,7223900
2021-05-20,339.739990,342.940002,339.339996,341.519989,340.119537,4532800
2021-05-21,342.290009,344.070007,341.279999,342.040009,341.340057,4481000
2021-05-24,343.369995,344.690002,343.049988,343.959991,343.256104,2531800
2021-05-25,344.679993,345.000000,342.660004,343.179993,342.477692,2623200
2021-05-26,343.559998,344.119995,342.670013,343.269989,342.567505,2064500
2021-05-27,345.350006,346.160004,343.869995,344.600006,343.894806,3026200
2021-05-28,346.380005,346.480011,345.350006,345.640015,344.932678,2641400
2021-06-01,348.540009,348.649994,345.600006,345.869995,345.162201,2584300
2021-06-02,346.750000,347.350006,345.750000,346.359985,345.651184,2576700
2021-06-03,344.609985,346.959991,343.559998,346.019989,345.311890,4436400
2021-06-04,347.070007,347.989990,346.540009,347.899994,347.188049,2594200
2021-06-07,348.500000,348.540009,346.019989,346.589996,345.880737,2224300
2021-06-08,346.690002,346.910004,344.750000,346.339996,345.631226,2748700
2021-06-09,346.540009,346.880005,344.690002,344.790009,344.084412,2591200
2021-06-10,346.540009,347.730011,344.799988,344.980011,344.274017,3089400
2021-06-11,346.029999,346.549988,343.570007,345.119995,344.413727,3003000
2021-06-14,344.829987,344.869995,342.470001,344.299988,343.595398,2527000
2021-06-15,344.510010,344.529999,342.369995,343.410004,342.707214,2138500
2021-06-16,343.410004,343.640015,339.489990,340.760010,340.062683,4032000
2021-06-17,340.559998,341.279999,336.619995,338.649994,337.956970,5169100
2021-06-18,334.350006,335.250000,332.679993,332.959991,332.763031,7126600
2021-06-21,335.260010,339.089996,334.410004,338.779999,338.579590,5435700
2021-06-22,338.730011,340.410004,337.450012,339.450012,339.249237,4042100
2021-06-23,339.589996,340.160004,338.679993,338.779999,338.579590,3082700
2021-06-24,340.670013,342.320007,340.369995,341.980011,341.777710,3704700
2021-06-25,343.690002,344.980011,343.089996,344.450012,344.246277,3638000
2021-06-28,344.329987,344.420013,341.820007,342.799988,342.597229,3606300
2021-06-29,343.980011,344.730011,342.609985,342.859985,342.657166,2375800
2021-06-30,342.380005,345.510010,342.350006,344.950012,344.745972,3778900
2021-07-01,345.779999,346.399994,344.920013,346.359985,346.155121,3606900
2021-07-02,347.040009,348.290009,346.179993,347.940002,347.734192,3013500
2021-07-06,347.750000,348.109985,343.600006,345.820007,345.615448,3910600
2021-07-07,345.649994,347.140015,344.429993,346.920013,346.714813,3347000
2021-07-08,342.559998,345.000000,341.529999,344.380005,344.176300,6379900
2021-07-09,346.570007,349.070007,345.839996,348.730011,348.523743,5063100
2021-07-12,348.010010,350.290009,347.369995,350.029999,349.822937,3999800
2021-07-13,349.529999,350.250000,348.850006,349.000000,348.793549,3310200
2021-07-14,350.190002,350.690002,348.359985,349.410004,349.203308,3933300
2021-07-15,347.899994,350.000000,347.640015,349.940002,349.733002,5082600
2021-07-16,350.720001,350.739990,346.339996,346.739990,346.739990,5710400
2021-07-19,341.790009,350.029999,337.380005,339.880005,339.880005,9715300
2021-07-20,340.290009,346.119995,339.750000,345.079987,345.079987,5802200
2021-07-21,346.970001,348.149994,346.369995,347.989990,347.989990,3056800
2021-07-22,347.769989,348.809998,346.679993,348.260010,348.260010,2429300
2021-07-23,350.000000,350.989990,349.209991,350.570007,350.570007,4142300
2021-07-26,350.000000,351.450012,349.489990,351.410004,351.410004,2466600
2021-07-27,350.019989,350.679993,348.730011,350.619995,350.619995,3902600
2021-07-28,351.019989,351.230011,348.709991,349.359985,349.359985,3697700
2021-07-29,350.950012,351.709991,350.380005,350.820007,350.820007,2425700
2021-07-30,349.880005,351.010010,348.670013,349.480011,349.480011,3573000
2021-08-02,350.450012,351.910004,348.059998,348.350006,348.350006,2827100
2021-08-03,349.089996,351.190002,347.109985,351.089996,351.089996,3817300
2021-08-04,349.589996,350.079987,347.880005,347.989990,347.989990,3114400
2021-08-05,348.850006,350.079987,348.670013,349.829987,349.829987,1369201
