Date,Open,High,Low,Close,Adj Close,Volume
2020-09-29,41.820000,41.955002,40.410000,40.660000,40.660000,2846400
2020-09-30,40.779999,42.369999,40.610001,41.599998,41.599998,2877000
2020-10-01,42.349998,43.020000,41.630001,42.509998,42.509998,3063400
2020-10-02,41.200001,42.250000,41.099998,41.799999,41.799999,1936100
2020-10-05,42.500000,45.549999,42.400002,45.099998,45.099998,7036100
2020-10-06,46.250000,48.450001,45.790001,48.169998,48.169998,8172000
2020-10-07,48.130001,48.700001,47.470001,47.669998,47.669998,3126300
2020-10-08,48.410000,48.410000,46.000000,46.599998,46.599998,2574000
2020-10-09,47.259998,48.560001,46.840000,48.419998,48.419998,2132100
2020-10-12,49.430000,49.570000,47.465000,47.880001,47.880001,3170400
2020-10-13,48.570000,48.930000,46.810001,47.660000,47.660000,2064300
2020-10-14,46.709999,46.799999,43.599998,43.689999,43.689999,8144300
2020-10-15,44.169998,44.189999,43.060001,43.759998,43.759998,3621200
2020-10-16,44.779999,44.779999,43.250000,43.820000,43.820000,3446700
2020-10-19,44.000000,45.139999,43.790001,44.000000,44.000000,4005100
2020-10-20,44.250000,45.490002,44.066002,45.240002,45.240002,3073100
2020-10-21,45.375000,45.930000,44.650002,45.160000,45.160000,3502800
2020-10-22,45.980000,46.070000,44.110001,45.299999,45.299999,3560300
2020-10-23,45.400002,45.470001,43.930000,44.439999,44.439999,4761900
2020-10-26,43.779999,45.000000,43.730000,45.000000,45.000000,2775300
2020-10-27,45.000000,45.980000,44.669998,45.820000,45.820000,2791900
2020-10-28,45.200001,45.400002,43.610001,44.369999,44.369999,4176600
2020-10-29,45.029999,47.369999,44.849998,46.410000,46.410000,3515900
2020-10-30,45.400002,46.689999,44.320000,44.669998,44.669998,2884100
2020-11-02,45.150002,45.310001,43.209999,44.459999,44.459999,2468300
2020-11-03,43.970001,45.130001,42.919998,44.619999,44.619999,1980100
2020-11-04,45.580002,48.279999,45.580002,48.160000,48.160000,6741200
2020-11-05,49.000000,49.180000,44.599998,46.060001,46.060001,8589400
2020-11-06,46.049999,48.939999,45.099998,48.869999,48.869999,7054700
2020-11-09,49.779999,49.790001,46.009998,46.040001,46.040001,5775800
2020-11-10,45.480000,45.810001,42.700001,43.700001,43.700001,8128400
2020-11-11,44.419998,45.660000,43.639999,44.200001,44.200001,5303500
2020-11-12,45.540001,46.549999,43.880001,45.900002,45.900002,5024900
2020-11-13,46.349998,49.060001,46.220001,48.900002,48.900002,6010400
2020-11-16,49.389999,51.000000,49.169998,50.049999,50.049999,6925800
2020-11-17,50.000000,51.099998,49.060001,50.049999,50.049999,3893700
2020-11-18,49.650002,49.849998,47.150002,47.849998,47.849998,7235200
2020-11-19,49.939999,59.380001,49.400002,58.459999,58.459999,24293000
2020-11-20,59.348000,61.750000,57.779999,60.000000,60.000000,9657200
2020-11-23,61.169998,63.330002,60.320000,63.320000,63.320000,6675200
2020-11-24,64.000000,64.459999,61.740002,62.840000,62.840000,4211900
2020-11-25,60.720001,62.470001,60.400002,62.009998,62.009998,3245100
2020-11-27,63.009998,65.489998,62.299999,64.860001,64.860001,2870400
2020-11-30,63.450001,65.040001,61.759998,62.860001,62.860001,4807600
2020-12-01,63.500000,63.666000,60.340000,60.820000,60.820000,3583400
2020-12-02,59.070000,62.189999,58.560001,61.790001,61.790001,2865600
2020-12-03,61.990002,64.599998,61.849998,62.330002,62.330002,2886100
2020-12-04,62.660000,68.370003,62.650002,67.790001,67.790001,5659300
2020-12-07,68.559998,74.000000,67.682999,72.550003,72.550003,8277200
2020-12-08,72.800003,75.940002,72.720001,75.300003,75.300003,4010400
2020-12-09,77.279999,77.930000,71.889999,73.059998,73.059998,6385900
2020-12-10,72.669998,75.970001,71.922997,75.709999,75.709999,4289000
2020-12-11,76.489998,81.980003,75.190002,75.910004,75.910004,9424500
2020-12-14,78.405998,80.870003,77.040001,78.199997,78.199997,5022600
2020-12-15,80.650002,80.800003,76.000000,76.660004,76.660004,3899900
2020-12-16,77.970001,81.809998,77.970001,78.830002,78.830002,3695300
2020-12-17,79.410004,82.839996,78.599998,82.190002,82.190002,3776100
2020-12-18,84.190002,86.599998,83.150002,84.680000,84.680000,6035900
2020-12-21,83.800003,88.870003,83.379997,87.610001,87.610001,7351700
2020-12-22,89.620003,90.190002,84.830002,85.879997,85.879997,3543500
2020-12-23,87.000000,87.260002,81.080002,82.779999,82.779999,4371600
2020-12-24,81.709999,83.230003,78.599998,82.010002,82.010002,3531700
2020-12-28,82.033997,83.720001,78.879997,81.379997,81.379997,3433100
2020-12-29,82.300003,84.540001,81.129997,82.449997,82.449997,3004800
2020-12-30,87.070000,95.709999,86.779999,94.349998,94.349998,9775600
2020-12-31,94.500000,94.500000,85.089996,85.720001,85.720001,11629200
2021-01-04,90.540001,96.180000,90.449997,94.739998,94.739998,7914500
2021-01-05,97.150002,103.650002,96.199997,102.459999,102.459999,9699100
2021-01-06,100.339996,108.050003,98.599998,105.599998,105.599998,8360700
2021-01-07,105.599998,112.550003,105.500000,111.400002,111.400002,7374200
2021-01-08,114.739998,120.800003,113.980003,118.470001,118.470001,9468800
2021-01-11,114.389999,116.830002,111.199997,112.470001,112.470001,7728500
2021-01-12,118.260002,119.989998,113.599998,115.440002,115.440002,3328400
2021-01-13,115.239998,120.930000,113.234001,119.309998,119.309998,3608600
2021-01-14,121.845001,129.399994,121.309998,123.220001,123.220001,8002000
2021-01-15,125.470001,126.709999,120.000000,122.629997,122.629997,4520300
2021-01-19,127.690002,134.279999,126.370003,127.879997,127.879997,7757100
2021-01-20,134.300003,137.347000,127.330002,127.800003,127.800003,6129800
2021-01-21,129.149994,130.500000,121.764999,123.879997,123.879997,5942300
2021-01-22,123.470001,134.070007,122.800003,133.750000,133.750000,6806500
2021-01-25,142.550003,144.460007,129.429993,134.270004,134.270004,8581200
2021-01-26,134.869995,134.869995,124.660004,126.000000,126.000000,5582600
2021-01-27,122.169998,125.070000,116.339996,120.430000,120.430000,7901400
2021-01-28,119.110001,124.800003,116.889000,119.000000,119.000000,8159400
2021-01-29,118.379997,119.875000,113.330002,113.889999,113.889999,9860000
2021-02-01,120.980003,122.329002,116.809998,121.639999,121.639999,8453000
2021-02-02,127.989998,131.990005,121.620003,129.979996,129.979996,6234400
2021-02-03,133.270004,136.500000,129.350006,135.190002,135.190002,6209200
2021-02-04,150.350006,150.350006,140.179993,142.570007,142.570007,9308400
2021-02-05,143.300003,144.039993,134.220001,138.979996,138.979996,6692300
2021-02-08,141.000000,146.220001,140.380005,144.039993,144.039993,4493300
2021-02-09,143.673996,146.979996,138.380005,140.119995,140.119995,5741000
2021-02-10,135.500000,157.617004,133.703995,156.369995,156.369995,12312100
2021-02-11,156.449997,157.660004,148.389999,148.520004,148.520004,4830900
2021-02-12,144.979996,155.039993,144.699997,153.119995,153.119995,2660300
2021-02-16,156.389999,157.399994,145.369995,148.839996,148.839996,5417000
2021-02-17,149.289993,153.570007,143.800003,146.839996,146.839996,4580900
2021-02-18,140.000000,144.399994,139.210007,143.470001,143.470001,3901200
2021-02-19,146.888000,151.789993,141.970001,143.600006,143.600006,4785400
2021-02-22,135.880005,139.929993,128.199997,129.110001,129.110001,7583300
2021-02-23,125.300003,129.970001,114.980003,129.259995,129.259995,9044200
2021-02-24,126.699997,128.649994,118.830002,127.139999,127.139999,6652100
2021-02-25,140.690002,147.710007,130.399994,131.839996,131.839996,18432300
2021-02-26,132.039993,136.089996,121.089996,125.970001,125.970001,9150000
2021-03-01,132.949997,145.490005,130.531998,144.669998,144.669998,8027200
2021-03-02,139.919998,144.449997,137.000000,137.940002,137.940002,4718800
2021-03-03,140.550003,145.914993,137.000000,138.779999,138.779999,5678900
2021-03-04,134.658005,136.389999,122.000000,126.660004,126.660004,11326600
2021-03-05,128.389999,128.389999,110.000000,118.839996,118.839996,12049900
2021-03-08,111.000000,114.000000,97.410004,98.589996,98.589996,16406100
2021-03-09,104.150002,110.790001,104.010002,107.400002,107.400002,11670400
2021-03-10,110.620003,112.660004,101.809998,103.099998,103.099998,9293300
2021-03-11,112.849998,114.472000,108.110001,110.440002,110.440002,9068500
2021-03-12,106.180000,110.879997,105.529999,109.989998,109.989998,4187500
2021-03-15,107.712997,112.800003,107.199997,111.650002,111.650002,3421100
2021-03-16,116.300003,119.830002,111.779999,113.309998,113.309998,7709700
2021-03-17,111.489998,112.252998,103.730003,111.349998,111.349998,7730900
2021-03-18,110.500000,113.680000,108.379997,108.820000,108.820000,3617000
2021-03-19,108.949997,111.199997,107.120003,108.860001,108.860001,3868300
2021-03-22,109.349998,110.250000,104.309998,106.879997,106.879997,5604700
2021-03-23,105.629997,107.500000,104.949997,105.989998,105.989998,5330700
2021-03-24,104.730003,106.000000,94.589996,95.699997,95.699997,14206700
2021-03-25,90.849998,96.888000,90.000000,95.650002,95.650002,6910300
2021-03-26,95.489998,101.739998,91.260002,97.080002,97.080002,9639800
2021-03-29,99.330002,104.050003,98.099998,101.540001,101.540001,15293000
2021-03-30,101.529999,107.260002,100.040001,105.050003,105.050003,5813800
2021-03-31,107.599998,108.379997,104.199997,107.059998,107.059998,4572900
2021-04-01,113.089996,117.879997,110.849998,111.980003,111.980003,5500900
2021-04-05,112.620003,113.300003,107.769997,110.419998,110.419998,2872900
2021-04-06,110.000000,115.279999,109.779999,114.150002,114.150002,3521000
2021-04-07,109.260002,110.519997,106.195000,106.750000,106.750000,7207900
2021-04-08,110.110001,110.863998,108.150002,109.150002,109.150002,2630600
2021-04-09,108.000000,108.180000,104.190002,105.800003,105.800003,3723900
2021-04-12,103.897003,104.070000,101.250000,103.000000,103.000000,2710900
2021-04-13,103.790001,105.290001,101.580002,104.430000,104.430000,2396400
2021-04-14,105.599998,106.089996,102.510002,103.040001,103.040001,2424300
2021-04-15,103.919998,104.150002,101.410004,103.000000,103.000000,2703500
2021-04-16,103.650002,103.989998,102.120003,103.480003,103.480003,2577800
2021-04-19,104.360001,107.955002,103.650002,105.720001,105.720001,3275700
2021-04-20,105.279999,105.370003,98.379997,100.639999,100.639999,4782000
2021-04-21,99.930000,105.199997,98.760002,104.160004,104.160004,3185200
2021-04-22,104.690002,111.389999,104.510002,108.150002,108.150002,4838900
2021-04-23,110.339996,117.849998,110.339996,116.660004,116.660004,6108400
2021-04-26,115.218002,118.690002,114.209999,118.459999,118.459999,3294900
2021-04-27,119.720001,122.730003,117.839996,120.160004,120.160004,4438300
2021-04-28,121.450996,122.410004,119.626999,120.639999,120.639999,2626300
2021-04-29,119.870003,120.639999,112.790001,114.620003,114.620003,4084600
2021-04-30,112.230003,114.589996,110.260002,110.860001,110.860001,4328500
2021-05-03,110.129997,110.250000,105.415001,106.129997,106.129997,3755100
2021-05-04,106.766998,108.580002,103.769997,106.339996,106.339996,4032000
2021-05-05,106.610001,108.849998,104.519997,105.070000,105.070000,2381100
2021-05-06,106.000000,106.540001,101.000000,104.110001,104.110001,3157200
2021-05-07,104.769997,105.940002,100.599998,101.669998,101.669998,2969100
2021-05-10,99.190002,99.309998,93.410004,94.639999,94.639999,6189000
2021-05-11,92.129997,98.309998,90.870003,97.849998,97.849998,3808300
2021-05-12,98.639999,98.639999,92.879997,93.900002,93.900002,5540000
2021-05-13,96.470001,99.669998,84.400002,87.489998,87.489998,9325200
2021-05-14,91.000000,98.000000,89.339996,96.870003,96.870003,7448600
2021-05-17,96.900002,99.900002,94.720001,98.239998,98.239998,4564300
2021-05-18,99.900002,104.404999,99.489998,101.059998,101.059998,3787500
2021-05-19,97.639999,102.949997,97.019997,102.459999,102.459999,2870400
2021-05-20,104.019997,107.059998,101.599998,102.800003,102.800003,5084800
2021-05-21,103.540001,103.988998,101.589996,102.430000,102.430000,3185700
2021-05-24,102.089996,103.800003,100.699997,101.180000,101.180000,5127700
2021-05-25,104.184998,104.879997,101.540001,102.470001,102.470001,4075400
2021-05-26,103.230003,105.190002,102.610001,103.599998,103.599998,5069600
2021-05-27,104.790001,104.790001,99.919998,104.000000,104.000000,8593200
2021-05-28,102.940002,108.250000,102.489998,107.180000,107.180000,3643500
2021-06-01,111.040001,114.989998,110.419998,113.529999,113.529999,5227300
2021-06-02,114.250000,115.900002,110.184998,111.930000,111.930000,4687800
2021-06-03,109.589996,109.589996,105.110001,105.239998,105.239998,3504200
2021-06-04,106.780998,109.250000,105.629997,108.930000,108.930000,2446300
2021-06-07,106.209999,107.250000,103.510002,104.629997,104.629997,2439200
2021-06-08,105.150002,108.959999,105.150002,107.750000,107.750000,2754200
2021-06-09,108.650002,111.059998,107.010002,107.040001,107.040001,1922000
2021-06-10,107.500000,112.500000,106.309998,112.209999,112.209999,3523800
2021-06-11,110.620003,112.117996,109.910004,111.410004,111.410004,2712200
2021-06-14,111.510002,116.790001,111.500000,115.449997,115.449997,3611500
2021-06-15,113.699997,114.050003,110.652000,111.110001,111.110001,1971200
2021-06-16,108.779999,112.120003,108.500000,111.449997,111.449997,2765600
2021-06-17,110.559998,114.989998,110.400002,114.389999,114.389999,2539300
2021-06-18,114.970001,119.190002,114.559998,118.379997,118.379997,10606000
2021-06-21,117.110001,117.750000,111.830002,113.580002,113.580002,3092100
2021-06-22,111.269997,111.269997,108.599998,110.129997,110.129997,4685200
2021-06-23,110.500000,116.989998,110.199997,114.360001,114.360001,2868100
2021-06-24,115.419998,121.989998,115.419998,121.589996,121.589996,4589300
2021-06-25,122.495003,128.699997,121.260002,124.449997,124.449997,7137000
2021-06-28,127.500000,129.240005,123.540001,126.849998,126.849998,2693800
2021-06-29,124.339996,126.959999,121.830002,125.559998,125.559998,2772200
2021-06-30,123.599998,124.110001,121.699997,121.839996,121.839996,1667600
2021-07-01,122.570000,124.389999,118.699997,121.110001,121.110001,2752500
2021-07-02,119.026001,122.425003,117.279999,119.580002,119.580002,2159000
2021-07-06,113.198997,113.489998,107.739998,108.660004,108.660004,5952800
2021-07-07,110.500000,111.239998,103.040001,103.980003,103.980003,4712500
2021-07-08,100.879997,101.389999,97.980003,100.199997,100.199997,5982900
2021-07-09,105.059998,107.099998,102.300003,106.739998,106.739998,8201000
2021-07-12,107.339996,108.339996,104.459999,106.980003,106.980003,2363800
2021-07-13,110.489998,112.680000,108.220001,110.379997,110.379997,4022500
2021-07-14,111.070000,111.629997,107.910004,108.589996,108.589996,2190800
2021-07-15,109.080002,114.279999,108.480003,110.120003,110.120003,3376800
2021-07-16,110.930000,111.500000,108.169998,109.010002,109.010002,1579600
2021-07-19,106.080002,108.919998,104.430000,108.480003,108.480003,2288500
2021-07-20,108.330002,112.500000,106.989998,111.919998,111.919998,1862900
2021-07-21,110.529999,116.180000,110.199997,115.580002,115.580002,2855000
2021-07-22,112.599998,112.599998,107.910004,108.660004,108.660004,6764300
2021-07-23,100.040001,100.550003,90.809998,95.209999,95.209999,15424900
2021-07-26,88.050003,91.315002,85.709999,87.459999,87.459999,12304200
2021-07-27,80.839996,85.480003,79.070000,82.730003,82.730003,15408200
2021-07-28,86.970001,95.949997,86.650002,92.559998,92.559998,10074400
2021-07-29,93.379997,93.699997,88.680000,89.379997,89.379997,5803300
2021-07-30,83.540001,86.410004,82.580002,85.580002,85.580002,5438400
2021-08-02,85.690002,92.500000,84.959999,90.379997,90.379997,4778100
2021-08-03,83.599998,84.830002,81.180000,84.000000,84.000000,7125700
2021-08-04,84.669998,86.110001,82.099998,82.910004,82.910004,3654600
2021-08-05,80.120003,81.519997,78.730003,80.779999,80.779999,4615032
