Date,Open,High,Low,Close,Adj Close,Volume
2021-01-13,9.900000,9.990000,9.509000,9.960000,9.960000,308100
2021-01-14,10.390000,10.540000,10.100000,10.470000,10.470000,111700
2021-01-15,11.500000,11.500000,11.000000,11.040000,11.040000,128700
2021-01-19,11.130000,11.200000,10.550000,10.710000,10.710000,158200
2021-01-20,10.710000,10.850000,10.710000,10.800000,10.800000,43300
2021-01-21,10.840000,11.500000,10.840000,11.330000,11.330000,182300
2021-01-22,11.040000,11.060000,10.720000,11.000000,11.000000,133400
2021-01-25,10.680000,10.710000,10.310000,10.700000,10.700000,94400
2021-01-26,10.170000,10.170000,9.580000,9.600000,9.600000,299400
2021-01-27,9.630000,10.100000,9.630000,10.023000,10.023000,130800
2021-01-28,10.000000,10.000000,9.571000,9.760000,9.760000,59200
2021-01-29,9.860000,10.530000,9.860000,10.340000,10.340000,116600
2021-02-01,10.460000,10.460000,10.000000,10.190000,10.190000,38500
2021-02-02,9.370000,9.370000,9.210000,9.230000,9.230000,104500
2021-02-03,9.360000,9.550000,9.360000,9.450000,9.450000,87700
2021-02-04,9.450000,9.950000,9.450000,9.810000,9.810000,41200
2021-02-05,10.250000,10.350000,10.023000,10.240000,10.240000,85000
2021-02-08,10.010000,10.046000,9.574000,9.790000,9.790000,85200
2021-02-09,10.210000,10.300000,9.981000,10.100000,10.100000,63700
2021-02-10,10.550000,10.840000,10.550000,10.750000,10.750000,83700
2021-02-11,10.740000,11.550000,10.575000,11.550000,11.550000,131500
2021-02-12,12.060000,12.755000,12.060000,12.430000,12.430000,368900
2021-02-16,14.970000,16.190001,14.920000,15.820000,15.820000,517500
2021-02-17,17.250000,17.350000,15.900000,16.660000,16.660000,352400
2021-02-18,13.910000,14.000000,13.000000,13.520000,13.520000,361100
2021-02-19,13.790000,14.500000,13.790000,14.500000,14.500000,202300
2021-02-22,14.500000,14.800000,13.605000,13.740000,13.740000,226700
2021-02-23,12.800000,13.490000,12.510000,13.340000,13.340000,210700
2021-02-24,12.660000,13.360000,12.510000,13.170000,13.170000,147700
2021-02-25,13.170000,13.640000,13.040000,13.310000,13.310000,118500
2021-02-26,13.430000,13.430000,12.661000,12.710000,12.710000,98400
2021-03-01,13.000000,13.350000,12.970000,13.020000,13.020000,49300
2021-03-02,14.340000,14.900000,14.140000,14.890000,14.890000,238000
2021-03-03,15.500000,15.500000,14.890000,15.280000,15.280000,217400
2021-03-04,15.630000,15.630000,14.750000,15.260000,15.260000,178100
2021-03-05,16.000000,16.350000,15.590000,16.250000,16.250000,293700
2021-03-08,16.660000,16.660000,16.450001,16.500000,16.500000,404500
2021-03-09,16.580000,16.660000,15.510000,16.330000,16.330000,415800
2021-03-10,15.700000,15.800000,15.250000,15.320000,15.320000,290900
2021-03-11,16.340000,16.388000,15.610000,16.200001,16.200001,110100
2021-03-12,16.350000,16.600000,16.150000,16.590000,16.590000,103500
2021-03-15,17.459999,17.969999,17.020000,17.950001,17.950001,309700
2021-03-16,17.670000,18.190001,17.500000,18.000000,18.000000,350100
2021-03-17,18.590000,19.540001,18.540001,19.500000,19.500000,330400
2021-03-18,20.809999,20.840000,19.719999,20.330000,20.330000,682100
2021-03-19,20.400000,20.700001,19.299999,19.570000,19.570000,420700
2021-03-22,19.799999,19.799999,18.870001,19.059999,19.059999,250500
2021-03-23,17.799999,17.799999,16.610001,16.700001,16.700001,531000
2021-03-24,16.780001,17.455000,15.740000,17.240000,17.240000,468000
2021-03-25,18.790001,19.430000,18.070000,19.299999,19.299999,446600
2021-03-26,19.000000,19.000000,18.209999,18.420000,18.420000,229400
2021-03-29,17.879999,17.879999,16.650000,16.870001,16.870001,248400
2021-03-30,16.180000,16.500000,16.170000,16.500000,16.500000,180100
2021-03-31,16.270000,17.000000,16.270000,16.920000,16.920000,171000
2021-04-01,17.400000,18.020000,17.330000,17.930000,17.930000,185500
2021-04-05,18.139999,18.270000,17.680000,18.209999,18.209999,677200
2021-04-06,18.070000,18.180000,17.309999,17.570000,17.570000,370300
2021-04-07,17.400000,17.709999,16.850000,16.969999,16.969999,163500
2021-04-08,16.090000,16.690001,15.570000,16.530001,16.530001,357600
2021-04-09,16.840000,17.590000,16.799999,17.520000,17.520000,142700
2021-04-12,18.010000,18.299999,17.909000,18.080000,18.080000,184600
2021-04-13,17.760000,17.760000,17.010000,17.070000,17.070000,219300
2021-04-14,18.500000,18.900000,17.850000,18.790001,18.790001,335000
2021-04-15,19.490000,20.419001,19.370001,20.299999,20.299999,395300
2021-04-16,19.770000,20.170000,19.700001,19.790001,19.790001,285800
2021-04-19,20.070000,20.100000,19.900000,20.000000,20.000000,234000
2021-04-20,20.100000,20.480000,20.030001,20.450001,20.450001,281900
2021-04-21,21.250000,22.150000,21.250000,21.879999,21.879999,571100
2021-04-22,21.110001,21.110001,20.309999,20.469999,20.469999,289300
2021-04-23,20.990000,21.372000,20.850000,20.920000,20.920000,180700
2021-04-26,21.670000,21.690001,21.299000,21.400000,21.400000,273600
2021-04-27,22.400000,23.000000,22.336000,22.980000,22.980000,566500
2021-04-28,23.247999,23.559999,22.840000,23.520000,23.520000,626000
2021-04-29,23.850000,24.100000,23.600000,24.010000,24.010000,481600
2021-04-30,24.030001,24.780001,24.030001,24.700001,24.700001,613000
2021-05-03,24.910000,25.389999,24.750000,25.080000,25.080000,880600
2021-05-04,26.129999,26.320000,25.452999,26.209999,26.209999,1040600
2021-05-05,27.219999,27.500000,26.200001,26.670000,26.670000,1619100
2021-05-06,24.889999,24.920000,23.290001,23.559999,23.559999,1408400
2021-05-07,25.500000,26.110001,25.180000,25.900000,25.900000,641400
2021-05-10,27.500000,27.740000,27.051001,27.590000,27.590000,1143200
2021-05-11,25.780001,25.990000,25.250000,25.990000,25.990000,959500
2021-05-12,24.549999,24.549999,23.580000,24.200001,24.200001,859100
2021-05-13,23.799999,24.200001,23.650000,23.959999,23.959999,492600
2021-05-14,23.010000,23.375000,22.629999,22.950001,22.950001,854300
2021-05-17,22.350000,22.700001,21.750000,21.930000,21.930000,806600
2021-05-18,23.139999,24.260000,23.139999,24.080000,24.080000,599800
2021-05-19,24.510000,25.350000,24.120001,24.450001,24.450001,606800
2021-05-20,25.160000,25.750000,25.014999,25.620001,25.620001,463400
2021-05-21,26.400000,26.870001,26.128000,26.860001,26.860001,652300
2021-05-24,25.580000,25.580000,24.549999,25.240000,25.240000,790100
2021-05-25,24.309999,24.638000,23.830000,23.959999,23.959999,767800
2021-05-26,23.070000,24.480000,22.900000,23.959999,23.959999,597100
2021-05-27,23.820000,24.000000,23.510000,23.920000,23.920000,242000
2021-05-28,23.059999,23.431000,23.000000,23.000000,23.000000,382900
2021-06-01,24.000000,24.370001,23.780001,23.850000,23.850000,282700
2021-06-02,23.299999,23.500000,22.450001,22.580000,22.580000,595400
2021-06-03,22.549999,22.990000,22.440001,22.709999,22.709999,320300
2021-06-04,23.180000,23.690001,22.930000,23.500000,23.500000,291700
2021-06-07,23.010000,23.059999,22.341000,22.660000,22.660000,436600
2021-06-08,23.000000,23.180000,22.900000,23.110001,23.110001,445700
2021-06-09,24.500000,25.209000,24.459999,24.990000,24.990000,700200
2021-06-10,26.250000,27.240000,26.250000,27.049999,27.049999,577200
2021-06-11,27.750000,28.000000,27.504999,27.820000,27.820000,481700
2021-06-14,27.830000,27.830000,26.930000,27.000000,27.000000,439200
2021-06-15,28.180000,29.330000,28.100000,28.990000,28.990000,563800
2021-06-16,29.950001,30.200001,29.273001,30.139999,30.139999,531700
2021-06-17,29.070000,29.070000,28.020000,28.070000,28.070000,559200
2021-06-18,26.540001,27.309999,26.500000,27.070000,27.070000,421000
2021-06-21,26.450001,26.600000,26.000000,26.559999,26.559999,242200
2021-06-22,26.250000,27.100000,26.010000,27.049999,27.049999,328300
2021-06-23,28.030001,28.250000,27.780001,27.879999,27.879999,305800
2021-06-24,28.500000,28.860001,28.478001,28.840000,28.840000,486200
2021-06-25,29.490000,29.990000,29.490000,29.959999,29.959999,472000
2021-06-28,29.959999,29.959999,28.820000,28.930000,28.930000,431800
2021-06-29,28.590000,29.120001,28.500000,28.820000,28.820000,382600
2021-06-30,28.500000,29.382999,28.250000,29.350000,29.350000,211500
2021-07-01,27.969999,28.080000,27.000000,27.320000,27.320000,399400
2021-07-02,27.000000,27.070000,26.430000,26.870001,26.870001,273800
2021-07-06,25.350000,25.500000,25.030001,25.260000,25.260000,849100
2021-07-07,27.500000,27.697001,26.832001,26.920000,26.920000,459500
2021-07-08,26.690001,26.707001,26.000000,26.340000,26.340000,164700
2021-07-09,26.910000,27.059999,26.620001,26.790001,26.790001,240100
2021-07-12,26.090000,26.195999,25.221001,25.340000,25.340000,288400
2021-07-13,23.780001,24.670000,23.629999,24.490000,24.490000,535300
2021-07-14,23.500000,23.500000,23.000000,23.150000,23.150000,649800
2021-07-15,24.150000,24.809999,24.150000,24.450001,24.450001,259100
2021-07-16,24.600000,24.900000,24.500000,24.510000,24.510000,184200
2021-07-19,25.750000,26.000000,25.230000,25.330000,25.330000,425100
2021-07-20,25.870001,25.920000,25.309999,25.480000,25.480000,146200
2021-07-21,26.299999,26.450001,25.910000,26.100000,26.100000,173100
2021-07-22,26.459999,26.580000,26.120001,26.580000,26.580000,161900
2021-07-23,27.000000,27.118000,26.900000,27.090000,27.090000,96500
2021-07-26,26.389999,26.389999,25.290001,25.629999,25.629999,310300
2021-07-27,24.500000,24.629999,24.257999,24.629999,24.629999,179500
2021-07-28,25.100000,25.490000,25.010000,25.490000,25.490000,102900
2021-07-29,25.940001,26.799000,25.940001,26.650000,26.650000,204700
2021-07-30,26.450001,26.559999,25.760000,25.799999,25.799999,185600
2021-08-02,26.490000,26.777000,26.370001,26.549999,26.549999,78800
2021-08-03,26.610001,26.830000,26.480000,26.629999,26.629999,109200
2021-08-04,27.030001,27.500000,27.030001,27.190001,27.190001,150100
2021-08-05,27.219999,27.170000,26.630100,26.740000,26.740000,58245
